Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2009/4/1,Tajikistan,-0.1,8.38,1.717631133198605,7490230.0,42427.0,4979472364.4534,3.9407,0.8733,3372.0,15000.0,91.2025838095169,16.203392431471116,-2.03799540230124,-18.7454818089802,0.1356192641847727
2009/5/1,Tajikistan,0.9,7.44,1.449424274045393,7490230.0,42427.0,4979472364.4534,4.3743,1.0758,3372.0,0.0,58.72686182712111,25.29247980015253,2.7302276241085224,-15.7936965901364,0.1749208741401417
2009/6/1,Tajikistan,0.8,6.76,2.0449397948273225,7490230.0,42427.0,4979472364.4534,4.4,0.5087,3372.0,0.0,25.722476882489484,29.53064672682024,6.494502431209185,-13.2739648183186,0.1910594006653512
2009/7/1,Tajikistan,0.3,4.3,3.248000162781986,7490230.0,42427.0,4979472364.4534,4.3906,-0.6341,3372.0,0.0,10.945127979621876,33.67061857818277,11.331997753897554,-10.2601977440618,0.2058811409501511
2009/8/1,Tajikistan,0.9,2.05,0.1896644128067913,7490230.0,42427.0,4979472364.4534,4.3902,-0.3747,3372.0,0.0,5.207821522712356,32.555978188463484,12.49952037305735,-7.73602712487661,0.199841531672528
2009/9/1,Tajikistan,0.4,1.61,0.8440165216129093,7490230.0,42427.0,4979472364.4534,4.3822,0.7101,3372.0,0.0,3.6769660467663146,27.05232588450116,7.654315209119488,-11.965013525221,0.1697953008140131
2009/10/1,Tajikistan,0.2,1.28,0.6702937093808217,7490230.0,42427.0,4979472364.4534,4.3495,-1.1879,3372.0,0.0,11.302789103048648,19.14285865701657,0.6318846646077532,-19.8009601223853,0.1407224447646768
2009/11/1,Tajikistan,0.1,2.04,1.5612722898729614,7490230.0,42427.0,4979472364.4534,4.3532,0.2453,3372.0,0.0,32.99257358927688,11.67419200473364,-7.89275839585189,-26.2595726437038,0.0788495453784084
2009/12/1,Tajikistan,0.1,2.93,1.172783163141501,7490230.0,42427.0,4979472364.4534,4.371,1.1088,3372.0,0.0,38.39678612999298,7.429287436700633,-11.935278416956,-29.1925781126944,0.0321952248581536
2010/1/1,Tajikistan,0.72,3.49,1.1454219164178316,7652141.0,43358.0,5642221099.17704,4.3698,-0.0966,3888.0,8296.0,34.06160158487959,8.486035960207744,-10.2828312711449,-27.5974706342143,0.0458148207173384
2010/2/1,Tajikistan,0.5,4.02,1.959650294952152,7652141.0,43358.0,5642221099.17704,4.3673,1.9401,3888.0,0.0,77.448845391954,6.62750666936239,-10.4469887774839,-25.5263862110319,0.0428838174200396
2010/3/1,Tajikistan,0.4,3.34,0.910221846330084,7652141.0,43358.0,5642221099.17704,4.3675,0.2622,3888.0,0.0,51.74731893378112,14.588546043313954,-4.03761763762122,-21.118745098319,0.089308920958308
2010/4/1,Tajikistan,0.2,3.44,1.1303598925774254,7652141.0,43358.0,5642221099.17704,4.3681,-0.4281,3888.0,1914.0,61.30430736074004,20.456914393107127,0.1656307623604789,-18.2598309410942,0.1472027669333029
2010/5/1,Tajikistan,0.4,2.98,1.9096212378745392,7652141.0,43358.0,5642221099.17704,4.3707,1.2272,3888.0,6708.0,75.34265941074015,25.732178624471032,4.106340657390547,-13.8232202960598,0.1817475971488544
2010/6/1,Tajikistan,0.6,3.06,2.2345612986963728,7652141.0,43358.0,5642221099.17704,4.3824,1.3553,3888.0,0.0,24.81492030055559,31.17045305040148,7.573752094378733,-11.7528678046332,0.2110766224280083
2010/7/1,Tajikistan,0.9,4.55,0.8402703527487217,7652141.0,43358.0,5642221099.17704,4.3814,0.6647,3888.0,0.0,13.32721394524934,33.87625008039578,11.67364252805038,-9.24243901570634,0.2168215197931021
